case_folding,cleaned,normalization,tokenize,remove_stopwords,lemmatization,text_string_lemma
"tipe kulitku kombinasi tipe kulitku sensitif
pake ini kulit brasa lebih bersih aja.. komedo jga jdi gk gtu kliatan.. enakan deh.. cocok selalu pake produk azarine.. cuma aku gak tau yg bikin komedo ini sunscreennya atau bukan ya",tipe kulitku kombinasi tipe kulitku sensitif pake ini kulit brasa lebih bersih aja komedo jga jdi gk gtu kliatan enakan deh cocok selalu pake produk azarine cuma aku gak tau yg bikin komedo ini sunscreennya atau bukan ya,tipe kulitku kombinasi tipe kulitku sensitif pakai ini kulit berasa lebih bersih saja komedo juga jadi enggak begitu kelihatan enakan deh cocok selalu pakai produk azarine cuma aku enggak tau yang bikin komedo ini sunscreennya atau bukan ya,"['tipe', 'kulitku', 'kombinasi', 'tipe', 'kulitku', 'sensitif', 'pakai', 'ini', 'kulit', 'berasa', 'lebih', 'bersih', 'saja', 'komedo', 'juga', 'jadi', 'enggak', 'begitu', 'kelihatan', 'enakan', 'deh', 'cocok', 'selalu', 'pakai', 'produk', 'azarine', 'cuma', 'aku', 'enggak', 'tau', 'yang', 'bikin', 'komedo', 'ini', 'sunscreennya', 'atau', 'bukan', 'ya']","['tipe', 'kulitku', 'kombinasi', 'tipe', 'kulitku', 'sensitif', 'pakai', 'kulit', 'berasa', 'bersih', 'komedo', 'enakan', 'cocok', 'pakai', 'produk', 'azarine', 'komedo', 'sunscreennya']","['tipe', 'kulit', 'kombinasi', 'tipe', 'kulit', 'sensitif', 'pakai', 'kulit', 'asa', 'bersih', 'komedo', 'enak', 'cocok', 'pakai', 'produk', 'azarine', 'komedo', 'sunscreennya']",tipe kulit kombinasi tipe kulit sensitif pakai kulit asa bersih komedo enak cocok pakai produk azarine komedo sunscreennya
"barangnya sampai dengan selamat dan sesuai. packagingnya free bubble. akhirnya menemukan ss yg sesuai sama kulitku. karena kulitku itu, mudah berjerawat, sensitif, kering gampang dermatitis juga jadi bingung mau pilih physical  atau chemical ss.  apalagi akhir-akhir ini pakai 4 salep setiap harinya. salep keras dari dr. jadi, gimana ngga makin trust issue apalagi desas desus chemical ss kurang di anjurkan untuk pemilik kulit sensitif. modal niat dan review fd apk akhirnya aku co. akhirnya cocok !!! ngga iritasi, komedoan ataupun nambah jerawat. dia benar-benar bagus buat sensitive dry skin, berasa lembap nya. bakal nyetok sih apalagi kalau di tokped banyak diskon. semoga konsisten terus buat azarine, terimakasih ❤️🥰🙏🏻",barangnya sampai dengan selamat dan sesuai packagingnya free bubble akhirnya menemukan ss yg sesuai sama kulitku karena kulitku itu mudah berjerawat sensitif kering gampang dermatitis juga jadi bingung mau pilih physical atau chemical ss apalagi akhir akhir ini pakai salep setiap harinya salep keras dari dr jadi gimana ngga makin trust issue apalagi desas desus chemical ss kurang di anjurkan untuk pemilik kulit sensitif modal niat dan review fd apk akhirnya aku co akhirnya cocok ngga iritasi komedoan ataupun nambah jerawat dia benar benar bagus buat sensitive dry skin berasa lembap nya bakal nyetok sih apalagi kalau di tokped banyak diskon semoga konsisten terus buat azarine terimakasih,barangnya sampai dengan selamat dan sesuai packagingnya free bubble akhirnya menemukan ss yang sesuai sama kulitku karena kulitku itu mudah berjerawat sensitif kering gampang dermatitis juga jadi bingung mau pilih physical atau chemical ss apalagi akhir akhir ini pakai salep setiap harinya salep keras dari dari jadi bagaimana enggak makin trust issue apalagi desas desus chemical ss kurang di anjurkan untuk pemilik kulit sensitif modal niat dan review fd apk akhirnya aku checkout akhirnya cocok enggak iritasi komedoan ataupun menambah jerawat dia benar benar bagus buat sensitive dry skin berasa lembab nya bakal nyetok sih apalagi kalau di tokped banyak diskon semoga konsisten terus buat azarine terima kasih,"['barangnya', 'sampai', 'dengan', 'selamat', 'dan', 'sesuai', 'packagingnya', 'free', 'bubble', 'akhirnya', 'menemukan', 'ss', 'yang', 'sesuai', 'sama', 'kulitku', 'karena', 'kulitku', 'itu', 'mudah', 'berjerawat', 'sensitif', 'kering', 'gampang', 'dermatitis', 'juga', 'jadi', 'bingung', 'mau', 'pilih', 'physical', 'atau', 'chemical', 'ss', 'apalagi', 'akhir', 'akhir', 'ini', 'pakai', 'salep', 'setiap', 'harinya', 'salep', 'keras', 'dari', 'dari', 'jadi', 'bagaimana', 'enggak', 'makin', 'trust', 'issue', 'apalagi', 'desas', 'desus', 'chemical', 'ss', 'kurang', 'di', 'anjurkan', 'untuk', 'pemilik', 'kulit', 'sensitif', 'modal', 'niat', 'dan', 'review', 'fd', 'apk', 'akhirnya', 'aku', 'checkout', 'akhirnya', 'cocok', 'enggak', 'iritasi', 'komedoan', 'ataupun', 'menambah', 'jerawat', 'dia', 'benar', 'benar', 'bagus', 'buat', 'sensitive', 'dry', 'skin', 'berasa', 'lembab', 'nya', 'bakal', 'nyetok', 'sih', 'apalagi', 'kalau', 'di', 'tokped', 'banyak', 'diskon', 'semoga', 'konsisten', 'terus', 'buat', 'azarine', 'terima', 'kasih']","['barangnya', 'selamat', 'packagingnya', 'bubble', 'menemukan', 'kulitku', 'kulitku', 'mudah', 'berjerawat', 'sensitif', 'kering', 'gampang', 'dermatitis', 'bingung', 'pilih', 'physical', 'chemical', 'pakai', 'salep', 'harinya', 'salep', 'keras', 'trust', 'issue', 'desas', 'desus', 'chemical', 'anjurkan', 'pemilik', 'kulit', 'sensitif', 'modal', 'niat', 'review', 'fd', 'apk', 'checkout', 'cocok', 'iritasi', 'komedoan', 'menambah', 'jerawat', 'bagus', 'sensitive', 'dry', 'skin', 'berasa', 'lembab', 'nyetok', 'tokped', 'diskon', 'semoga', 'konsisten', 'azarine', 'terima', 'kasih']","['barang', 'selamat', 'packagingnya', 'bubble', 'temu', 'kulit', 'kulit', 'mudah', 'jerawat', 'sensitif', 'kering', 'gampang', 'dermatitis', 'bingung', 'pilih', 'physical', 'chemical', 'pakai', 'salep', 'hari', 'salep', 'keras', 'trust', 'issue', 'desas', 'desus', 'chemical', 'anjur', 'milik', 'kulit', 'sensitif', 'modal', 'niat', 'review', 'fd', 'apk', 'checkout', 'cocok', 'iritasi', 'komedoan', 'tambah', 'jerawat', 'bagus', 'sensitive', 'dry', 'skin', 'asa', 'lembab', 'nyetok', 'tokped', 'diskon', 'moga', 'konsisten', 'azarine', 'terima', 'kasih']",barang selamat packagingnya bubble temu kulit kulit mudah jerawat sensitif kering gampang dermatitis bingung pilih physical chemical pakai salep hari salep keras trust issue desas desus chemical anjur milik kulit sensitif modal niat review fd apk checkout cocok iritasi komedoan tambah jerawat bagus sensitive dry skin asa lembab nyetok tokped diskon moga konsisten azarine terima kasih
"pengiriman cepat dan packing sangat aman. 
selalu beli sunscreennya karena emang cocok. untuk moisturizernya baru coba. terimakasih seller!",pengiriman cepat dan packing sangat aman selalu beli sunscreennya karena emang cocok untuk moisturizernya baru coba terimakasih seller,pengiriman cepat dan packing sangat aman selalu beli sunscreennya karena memang cocok untuk moisturizernya baru coba terima kasih seller,"['pengiriman', 'cepat', 'dan', 'packing', 'sangat', 'aman', 'selalu', 'beli', 'sunscreennya', 'karena', 'memang', 'cocok', 'untuk', 'moisturizernya', 'baru', 'coba', 'terima', 'kasih', 'seller']","['pengiriman', 'cepat', 'packing', 'aman', 'beli', 'sunscreennya', 'cocok', 'moisturizernya', 'coba', 'terima', 'kasih', 'seller']","['kirim', 'cepat', 'packing', 'aman', 'beli', 'sunscreennya', 'cocok', 'moisturizernya', 'coba', 'terima', 'kasih', 'seller']",kirim cepat packing aman beli sunscreennya cocok moisturizernya coba terima kasih seller
mendarat dengan sempurnaaa,mendarat dengan sempurnaaa,mendarat dengan sempurna,"['mendarat', 'dengan', 'sempurna']","['mendarat', 'sempurna']","['darat', 'sempurna']",darat sempurna
"bagusss bangett
sampai dengan selamatt",bagusss bangett sampai dengan selamatt,bagus banget sampai dengan selamat,"['bagus', 'banget', 'sampai', 'dengan', 'selamat']","['bagus', 'banget', 'selamat']","['bagus', 'banget', 'selamat']",bagus banget selamat
"tipe kulitku berminyak mudah²an cocok seperti revieuw org² & seperti serum vit.c & retinolnya yg cocok dikulit saya.. 
klo cocok bakal repeat order lagi..",tipe kulitku berminyak mudah an cocok seperti revieuw org seperti serum vit retinolnya yg cocok dikulit saya klo cocok bakal repeat order lagi,tipe kulitku berminyak mudah an cocok seperti revieuw orang seperti serum vit retinolnya yang cocok dikulit saya kalo cocok bakal repeat order lagi,"['tipe', 'kulitku', 'berminyak', 'mudah', 'an', 'cocok', 'seperti', 'revieuw', 'orang', 'seperti', 'serum', 'vit', 'retinolnya', 'yang', 'cocok', 'dikulit', 'saya', 'kalo', 'cocok', 'bakal', 'repeat', 'order', 'lagi']","['tipe', 'kulitku', 'berminyak', 'mudah', 'cocok', 'revieuw', 'serum', 'vit', 'retinolnya', 'cocok', 'dikulit', 'cocok', 'repeat', 'order']","['tipe', 'kulit', 'minyak', 'mudah', 'cocok', 'revieuw', 'serum', 'vit', 'retinolnya', 'cocok', 'kulit', 'cocok', 'repeat', 'order']",tipe kulit minyak mudah cocok revieuw serum vit retinolnya cocok kulit cocok repeat order
"sesuai klaimnya, no whitecast. 
pas pake sunscreen ini beneran ada rasa dingin2nya di wajah, gampang diaplikasiin, & bikin matte di wajah. cocok pake sunscreen ini, pertama kali coba lgsg klop. jadi, repurchase~

pengemasan & pengiriman: cepat & aman",sesuai klaimnya no whitecast pas pake sunscreen ini beneran ada rasa dinginnya di wajah gampang diaplikasiin bikin matte di wajah cocok pake sunscreen ini pertama kali coba lgsg klop jadi repurchase pengemasan pengiriman cepat aman,sesuai klaimnya no whitecast pas pakai sunscreen ini benaran ada rasa dinginnya di wajah gampang diaplikasiin bikin matte di wajah cocok pakai sunscreen ini pertama kali coba langsung klop jadi repurchase pengemasan pengiriman cepat aman,"['sesuai', 'klaimnya', 'no', 'whitecast', 'pas', 'pakai', 'sunscreen', 'ini', 'benaran', 'ada', 'rasa', 'dinginnya', 'di', 'wajah', 'gampang', 'diaplikasiin', 'bikin', 'matte', 'di', 'wajah', 'cocok', 'pakai', 'sunscreen', 'ini', 'pertama', 'kali', 'coba', 'langsung', 'klop', 'jadi', 'repurchase', 'pengemasan', 'pengiriman', 'cepat', 'aman']","['klaimnya', 'whitecast', 'pakai', 'sunscreen', 'benaran', 'dinginnya', 'gampang', 'diaplikasiin', 'matte', 'cocok', 'pakai', 'sunscreen', 'coba', 'repurchase', 'pengemasan', 'pengiriman', 'cepat', 'aman']","['klaim', 'whitecast', 'pakai', 'sunscreen', 'benar', 'dingin', 'gampang', 'diaplikasiin', 'matte', 'cocok', 'pakai', 'sunscreen', 'coba', 'repurchase', 'emas', 'kirim', 'cepat', 'aman']",klaim whitecast pakai sunscreen benar dingin gampang diaplikasiin matte cocok pakai sunscreen coba repurchase emas kirim cepat aman
"tipe kulit: combination (normal to oily)
beli toner ini buat bantu ngilangin kusam di wajah & it works. jadi repurchase. selain bantu ngilangin kusam jg bikin kulit wajah jadi lembab. dipake setelah micellar & fw

pengemasan & pengiriman: cepat & aman",tipe kulit combination normal to oily beli toner ini buat bantu ngilangin kusam di wajah it works jadi repurchase selain bantu ngilangin kusam jg bikin kulit wajah jadi lembab dipake setelah micellar fw pengemasan pengiriman cepat aman,tipe kulit combination normal tapi oily beli toner ini buat bantu menghilangkan kusam di wajah itu works jadi repurchase selain bantu menghilangkan kusam juga bikin kulit wajah jadi lembab dipakai setelah micellar face wash pengemasan pengiriman cepat aman,"['tipe', 'kulit', 'combination', 'normal', 'tapi', 'oily', 'beli', 'toner', 'ini', 'buat', 'bantu', 'menghilangkan', 'kusam', 'di', 'wajah', 'itu', 'works', 'jadi', 'repurchase', 'selain', 'bantu', 'menghilangkan', 'kusam', 'juga', 'bikin', 'kulit', 'wajah', 'jadi', 'lembab', 'dipakai', 'setelah', 'micellar', 'face', 'wash', 'pengemasan', 'pengiriman', 'cepat', 'aman']","['tipe', 'kulit', 'combination', 'normal', 'oily', 'beli', 'toner', 'bantu', 'menghilangkan', 'kusam', 'works', 'repurchase', 'bantu', 'menghilangkan', 'kusam', 'kulit', 'lembab', 'dipakai', 'micellar', 'face', 'wash', 'pengemasan', 'pengiriman', 'cepat', 'aman']","['tipe', 'kulit', 'combination', 'normal', 'oily', 'beli', 'toner', 'bantu', 'hilang', 'kusam', 'works', 'repurchase', 'bantu', 'hilang', 'kusam', 'kulit', 'lembab', 'pakai', 'micellar', 'face', 'wash', 'emas', 'kirim', 'cepat', 'aman']",tipe kulit combination normal oily beli toner bantu hilang kusam works repurchase bantu hilang kusam kulit lembab pakai micellar face wash emas kirim cepat aman
ringan bgt dibibir lup lup dh bwt azarine 🫶🫶🫶,ringan bgt dibibir lup lup dh bwt azarine,ringan banget dibibir lup lup dah buat azarine,"['ringan', 'banget', 'dibibir', 'lup', 'lup', 'dah', 'buat', 'azarine']","['ringan', 'banget', 'dibibir', 'lup', 'lup', 'azarine']","['ringan', 'banget', 'bibir', 'lup', 'lup', 'azarine']",ringan banget bibir lup lup azarine
saya beli sunscreen gel twin pack gel tapi yang di kirim cuma 1pcs harusnya kan saya dapat 2pcs. saat di komplen juga pihak penjual malah meminta untuk di batalkan komplen dan akan di proses secara manual sedangkan saya merasa tidak percaya barang akan di kirim. saya meminta barang di kirim dulu baru saya batalkan complen tp pihak penjual tidak mau.  dan sekarang barang yg kurang tidak di kirim dana juga tidak di kembalikan,saya beli sunscreen gel twin pack gel tapi yang di kirim cuma pcs harusnya kan saya dapat pcs saat di komplen juga pihak penjual malah meminta untuk di batalkan komplen dan akan di proses secara manual sedangkan saya merasa tidak percaya barang akan di kirim saya meminta barang di kirim dulu baru saya batalkan complen tp pihak penjual tidak mau dan sekarang barang yg kurang tidak di kirim dana juga tidak di kembalikan,saya beli sunscreen gel twin pack gel tapi yang di kirim cuma pcs harusnya kan saya dapat pcs saat di komplen juga pihak penjual malah meminta untuk di batalkan komplen dan akan di proses secara manual sedangkan saya merasa tidak percaya barang akan di kirim saya meminta barang di kirim dulu baru saya batalkan complen tapi pihak penjual tidak mau dan sekarang barang yang kurang tidak di kirim dana juga tidak di kembalikan,"['saya', 'beli', 'sunscreen', 'gel', 'twin', 'pack', 'gel', 'tapi', 'yang', 'di', 'kirim', 'cuma', 'pcs', 'harusnya', 'kan', 'saya', 'dapat', 'pcs', 'saat', 'di', 'komplen', 'juga', 'pihak', 'penjual', 'malah', 'meminta', 'untuk', 'di', 'batalkan', 'komplen', 'dan', 'akan', 'di', 'proses', 'secara', 'manual', 'sedangkan', 'saya', 'merasa', 'tidak', 'percaya', 'barang', 'akan', 'di', 'kirim', 'saya', 'meminta', 'barang', 'di', 'kirim', 'dulu', 'baru', 'saya', 'batalkan', 'complen', 'tapi', 'pihak', 'penjual', 'tidak', 'mau', 'dan', 'sekarang', 'barang', 'yang', 'kurang', 'tidak', 'di', 'kirim', 'dana', 'juga', 'tidak', 'di', 'kembalikan']","['beli', 'sunscreen', 'gel', 'twin', 'pack', 'gel', 'kirim', 'pcs', 'pcs', 'komplen', 'penjual', 'batalkan', 'komplen', 'manual', 'percaya', 'kirim', 'kirim', 'batalkan', 'complen', 'penjual', 'kirim', 'dana', 'kembalikan']","['beli', 'sunscreen', 'gel', 'twin', 'pack', 'gel', 'kirim', 'pcs', 'pcs', 'komplen', 'jual', 'batal', 'komplen', 'manual', 'percaya', 'kirim', 'kirim', 'batal', 'complen', 'jual', 'kirim', 'dana', 'kembali']",beli sunscreen gel twin pack gel kirim pcs pcs komplen jual batal komplen manual percaya kirim kirim batal complen jual kirim dana kembali
tipe kulitku berminyak barang original tp untuk bagian pengiriman nya agak lama,tipe kulitku berminyak barang original tp untuk bagian pengiriman nya agak lama,tipe kulitku berminyak barang original tapi untuk bagian pengiriman nya agak lama,"['tipe', 'kulitku', 'berminyak', 'barang', 'original', 'tapi', 'untuk', 'bagian', 'pengiriman', 'nya', 'agak', 'lama']","['tipe', 'kulitku', 'berminyak', 'original', 'pengiriman']","['tipe', 'kulit', 'minyak', 'original', 'kirim']",tipe kulit minyak original kirim
tipe kulitku kombinasi cenderung kering di aku enak sih dicoba,tipe kulitku kombinasi cenderung kering di aku enak sih dicoba,tipe kulitku kombinasi cenderung kering di aku enak sih dicoba,"['tipe', 'kulitku', 'kombinasi', 'cenderung', 'kering', 'di', 'aku', 'enak', 'sih', 'dicoba']","['tipe', 'kulitku', 'kombinasi', 'cenderung', 'kering', 'dicoba']","['tipe', 'kulit', 'kombinasi', 'cenderung', 'kering', 'coba']",tipe kulit kombinasi cenderung kering coba
liptint nya udah sampe dengan aman... packaging + warna nya lucuuu dan cakepp bangettt ada wangi nya jugaaa kebetulan lg ada voc diskon dri tokped jadi langsung beli💖,liptint nya udah sampe dengan aman packaging warna nya lucuuu dan cakepp bangettt ada wangi nya jugaaa kebetulan lg ada voc diskon dri tokped jadi langsung beli,liptint nya sudah sampai dengan aman packaging warna nya lucu dan cakep banget ada wangi nya juga kebetulan lagi ada voc diskon dari tokped jadi langsung beli,"['liptint', 'nya', 'sudah', 'sampai', 'dengan', 'aman', 'packaging', 'warna', 'nya', 'lucu', 'dan', 'cakep', 'banget', 'ada', 'wangi', 'nya', 'juga', 'kebetulan', 'lagi', 'ada', 'voc', 'diskon', 'dari', 'tokped', 'jadi', 'langsung', 'beli']","['liptint', 'aman', 'packaging', 'warna', 'lucu', 'cakep', 'banget', 'wangi', 'voc', 'diskon', 'tokped', 'beli']","['liptint', 'aman', 'packaging', 'warna', 'lucu', 'cakep', 'banget', 'wangi', 'voc', 'diskon', 'tokped', 'beli']",liptint aman packaging warna lucu cakep banget wangi voc diskon tokped beli
teksturenya ringan & cocok dengan kulitku,teksturenya ringan cocok dengan kulitku,teksturenya ringan cocok dengan kulitku,"['teksturenya', 'ringan', 'cocok', 'dengan', 'kulitku']","['teksturenya', 'ringan', 'cocok', 'kulitku']","['teksturenya', 'ringan', 'cocok', 'kulit']",teksturenya ringan cocok kulit
tipe kulitku berminyak tipe kulitku normal tipe kulitku kombinasi,tipe kulitku berminyak tipe kulitku normal tipe kulitku kombinasi,tipe kulitku berminyak tipe kulitku normal tipe kulitku kombinasi,"['tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'normal', 'tipe', 'kulitku', 'kombinasi']","['tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'normal', 'tipe', 'kulitku', 'kombinasi']","['tipe', 'kulit', 'minyak', 'tipe', 'kulit', 'normal', 'tipe', 'kulit', 'kombinasi']",tipe kulit minyak tipe kulit normal tipe kulit kombinasi
tipe kulitku berminyak tipe kulitku kombinasi masalah kulitku pori besar masalah kulitku jerawat,tipe kulitku berminyak tipe kulitku kombinasi masalah kulitku pori besar masalah kulitku jerawat,tipe kulitku berminyak tipe kulitku kombinasi masalah kulitku pori besar masalah kulitku jerawat,"['tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'kombinasi', 'masalah', 'kulitku', 'pori', 'besar', 'masalah', 'kulitku', 'jerawat']","['tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'kombinasi', 'kulitku', 'pori', 'kulitku', 'jerawat']","['tipe', 'kulit', 'minyak', 'tipe', 'kulit', 'kombinasi', 'kulit', 'pori', 'kulit', 'jerawat']",tipe kulit minyak tipe kulit kombinasi kulit pori kulit jerawat
